,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,price_for_m2,fromcenter_category_в пределах города,fromcenter_category_область,fromcenter_category_самый центр,fromcenter_category_центр
11339,4600000.0,52.2,2,2.5,9.0,27.3,6,False,False,False,8.0,0,39650.0,12553.0,0.0,5000.0,0.0,5000.0,90,88122,True,False,False,False
11340,3190000.0,33.8,1,2.5,9.0,19.0,8,False,False,False,7.1,0,45657.0,16608.0,1.0,548.0,0.0,5000.0,17,94378,True,False,False,False
11342,5850000.0,83.0,3,2.65,9.0,55.0,9,False,False,False,10.0,0,53763.0,23688.0,0.0,5000.0,2.0,620.0,0,70481,False,True,False,False
11344,5500000.0,56.7,2,2.88,5.0,33.8,2,False,False,False,8.8,0,15875.0,8872.0,1.0,497.0,1.0,1207.0,453,97001,True,False,False,False
11345,3370000.0,54.35,1,2.6,25.0,22.0,11,False,False,False,17.9,1,61695.0,20851.0,0.0,5000.0,0.0,5000.0,103,62005,False,True,False,False
11350,4650000.0,58.2,3,2.5,9.0,39.8,4,False,False,False,6.2,2,50014.0,15719.0,0.0,5000.0,0.0,5000.0,370,79896,True,False,False,False
11352,3300000.0,36.0,1,2.0,17.0,15.2,12,False,False,False,10.1,0,25268.0,26980.0,0.0,5000.0,0.0,5000.0,53,91666,False,True,False,False
11353,4890000.0,50.7,2,2.5,14.0,31.0,6,False,False,False,8.0,1,49587.0,16425.0,1.0,215.0,0.0,5000.0,81,96449,True,False,False,False
11355,3950000.0,45.8,2,2.5,9.0,28.6,9,False,False,False,7.0,2,31476.0,12635.0,0.0,5000.0,0.0,5000.0,73,86244,True,False,False,False
11356,4785000.0,41.0,1,2.65,9.0,20.3,6,False,False,False,9.3,2,29035.0,6407.0,1.0,562.0,0.0,5000.0,90,116707,True,False,False,False
11358,3450000.0,37.0,1,2.68,25.0,13.76,10,False,False,False,9.8,0,52996.0,19143.0,0.0,5000.0,0.0,5000.0,417,93243,False,True,False,False
11360,3300000.0,33.0,1,2.75,17.0,18.0,10,False,False,False,6.0,1,32036.0,8175.0,0.0,5000.0,1.0,644.0,45,100000,True,False,False,False
11361,6150000.0,42.0,1,2.75,7.0,21.0,4,False,False,False,12.0,1,28008.0,6855.0,2.0,418.0,2.0,857.0,217,146428,True,False,False,False
11363,4275000.0,37.6,1,2.75,10.0,17.3,4,False,False,False,8.9,0,48727.0,16655.0,0.0,5000.0,0.0,5000.0,46,113696,True,False,False,False
11364,17900000.0,239.0,5,3.55,5.0,154.0,2,False,False,False,12.0,0,21881.0,4726.0,1.0,578.0,1.0,853.0,179,74895,False,False,False,True
11365,6450000.0,56.0,2,3.2,5.0,30.0,5,False,False,False,16.0,0,27809.0,6657.0,2.0,374.0,2.0,757.0,84,115178,True,False,False,False
11366,4800000.0,56.4,2,2.5,16.0,31.3,13,False,False,False,10.0,0,18867.0,22291.0,0.0,5000.0,1.0,733.0,0,85106,False,True,False,False
11367,5500000.0,86.8,4,2.55,10.0,55.9,3,False,False,False,11.8,0,18585.0,22010.0,0.0,5000.0,2.0,402.0,171,63364,False,True,False,False
11368,2870000.0,29.0,1,2.7,6.0,14.4,2,False,False,False,8.4,0,18012.0,24308.0,0.0,5000.0,1.0,888.0,0,98965,False,True,False,False
11369,5390000.0,52.2,2,2.75,12.0,30.0,9,False,False,False,8.0,0,33033.0,13163.0,1.0,223.0,2.0,354.0,0,103256,True,False,False,False
11370,2600000.0,30.0,1,2.68,5.0,16.6,1,False,False,False,5.4,0,68995.0,50720.0,3.0,181.0,2.0,173.0,172,86666,False,True,False,False
11371,6300000.0,66.0,3,2.6,10.0,47.0,3,False,False,False,8.0,1,55467.0,32396.0,0.0,5000.0,1.0,1123.0,494,95454,False,True,False,False
11372,5100000.0,39.1,1,2.7,18.0,19.2,9,False,False,False,9.9,2,16600.0,15134.0,1.0,350.0,0.0,5000.0,0,130434,True,False,False,False
11373,4540000.0,36.0,1,2.75,16.0,20.1,14,False,False,False,10.1,2,16798.0,14760.0,1.0,843.0,0.0,5000.0,60,126111,True,False,False,False
11374,11475975.0,112.2,4,2.7,11.0,72.1,3,False,False,False,12.0,0,23808.0,5332.0,1.0,2245.0,1.0,1018.0,0,102281,True,False,False,False
11375,12980000.0,115.3,4,2.82,20.0,64.1,15,False,False,False,14.7,4,32367.0,11903.0,1.0,263.0,0.0,5000.0,0,112575,True,False,False,False
11376,5200000.0,42.5,1,2.7,9.0,20.4,6,False,False,False,9.0,0,14005.0,14219.0,0.0,5000.0,0.0,5000.0,0,122352,True,False,False,False
11377,13850000.0,107.0,3,2.75,24.0,56.6,10,False,False,False,14.0,4,11425.0,13107.0,0.0,5000.0,0.0,5000.0,60,129439,True,False,False,False
11378,8600000.0,54.0,2,2.75,18.0,40.0,14,False,False,False,10.0,0,34155.0,14024.0,0.0,5000.0,0.0,5000.0,70,159259,True,False,False,False
11379,14750000.0,120.4,3,3.5,5.0,75.0,5,False,False,False,13.0,1,24517.0,2846.0,1.0,350.0,1.0,638.0,0,122508,False,False,False,True
11381,39900000.0,160.0,3,3.2,7.0,85.0,3,False,False,False,15.4,0,26318.0,6516.0,3.0,221.0,1.0,682.0,326,249375,True,False,False,False
11383,9800000.0,65.5,2,2.5,12.0,33.7,3,False,False,False,10.3,0,37532.0,13053.0,1.0,604.0,3.0,617.0,81,149618,True,False,False,False
11384,6500000.0,49.8,1,2.75,12.0,16.6,11,False,False,False,18.0,2,33933.0,15032.0,1.0,412.0,3.0,360.0,133,130522,True,False,False,False
11385,4300000.0,58.0,3,2.55,5.0,42.0,1,False,False,False,6.0,0,16349.0,16098.0,1.0,208.0,1.0,246.0,45,74137,True,False,False,False
11386,4850000.0,47.2,2,2.75,10.0,26.1,5,False,False,False,7.3,0,31298.0,7437.0,1.0,514.0,1.0,670.0,30,102754,True,False,False,False
11387,12500000.0,91.0,3,2.76,24.0,49.0,23,False,False,False,11.0,2,13662.0,12884.0,2.0,127.0,2.0,373.0,134,137362,True,False,False,False
11388,4500000.0,33.6,1,2.75,20.0,15.6,16,False,False,False,8.9,2,16504.0,11975.0,0.0,5000.0,0.0,5000.0,48,133928,True,False,False,False
11390,4600000.0,38.2,1,2.75,21.0,17.0,6,False,False,False,8.08,0,17601.0,16398.0,0.0,5000.0,1.0,663.0,55,120418,True,False,False,False
11392,5700000.0,58.0,3,2.6,5.0,39.9,4,False,False,False,5.8,1,40090.0,11784.0,1.0,194.0,0.0,5000.0,39,98275,True,False,False,False
11393,3790000.0,41.6,1,2.85,17.0,16.4,11,False,False,False,11.9,2,17088.0,15884.0,1.0,604.0,2.0,685.0,52,91105,True,False,False,False
11395,6295000.0,57.2,2,2.6,10.0,40.5,10,False,False,False,15.5,4,29727.0,13949.0,0.0,5000.0,0.0,5000.0,97,110052,True,False,False,False
11396,5600000.0,61.8,3,2.5,9.0,41.9,2,False,False,False,8.1,0,50200.0,15771.0,0.0,5000.0,0.0,5000.0,4,90614,True,False,False,False
11397,13500000.0,107.9,3,2.77,17.0,57.2,9,False,False,False,19.7,2,10318.0,9874.0,1.0,652.0,0.0,5000.0,106,125115,True,False,False,False
11401,6900000.0,62.0,2,2.8,25.0,33.0,20,False,False,False,14.0,2,32772.0,13936.0,0.0,5000.0,0.0,5000.0,30,111290,True,False,False,False
11402,3650000.0,49.0,4,2.75,5.0,37.2,3,False,False,False,5.3,0,11921.0,14101.0,0.0,5000.0,1.0,570.0,91,74489,True,False,False,False
11404,6000000.0,48.0,2,2.75,27.0,28.0,9,False,False,False,10.0,0,33880.0,14979.0,0.0,5000.0,0.0,5000.0,126,125000,True,False,False,False
11405,6890000.0,83.4,2,2.7,16.0,44.8,7,False,False,False,15.3,1,36897.0,10647.0,1.0,183.0,0.0,5000.0,10,82613,True,False,False,False
11406,3200000.0,31.9,1,2.75,9.0,17.6,2,False,False,False,6.1,0,43048.0,15552.0,0.0,5000.0,0.0,5000.0,5,100313,True,False,False,False
11409,9990000.0,120.0,6,2.75,16.0,96.0,3,False,False,False,18.0,0,33254.0,14353.0,0.0,5000.0,0.0,5000.0,323,83250,True,False,False,False
11412,11100000.0,88.4,4,3.5,4.0,60.7,2,False,False,False,7.7,0,22181.0,729.0,2.0,198.0,3.0,96.0,142,125565,False,False,True,False
11413,13500000.0,115.1,4,3.0,5.0,78.6,5,False,False,False,12.0,0,24414.0,4677.0,0.0,5000.0,1.0,359.0,34,117289,False,False,False,True
11414,5600000.0,62.4,3,2.75,9.0,40.0,4,False,False,False,9.5,2,29338.0,11270.0,1.0,584.0,0.0,5000.0,312,89743,True,False,False,False
11415,3700000.0,36.8,1,2.5,7.0,20.0,7,False,False,False,9.0,0,66669.0,48395.0,0.0,5000.0,2.0,166.0,74,100543,False,True,False,False
11416,3800000.0,30.5,1,2.5,9.0,17.7,2,False,False,False,6.2,0,37652.0,10124.0,0.0,5000.0,0.0,5000.0,277,124590,True,False,False,False
11417,6450000.0,60.0,3,2.75,9.0,43.7,9,False,False,False,6.0,0,39221.0,8476.0,0.0,5000.0,1.0,266.0,17,107500,True,False,False,False
11418,4850000.0,37.4,1,2.7,17.0,18.6,3,False,False,False,10.7,0,35843.0,12218.0,2.0,383.0,2.0,364.0,60,129679,True,False,False,False
11420,5000000.0,61.0,3,2.75,7.0,44.0,6,False,False,False,10.0,0,21559.0,5142.0,1.0,407.0,3.0,398.0,188,81967,True,False,False,False
11421,3300000.0,32.5,1,2.55,9.0,18.0,1,False,False,False,6.2,0,14868.0,15861.0,0.0,5000.0,1.0,77.0,1362,101538,True,False,False,False
11422,3580000.0,40.0,1,2.65,24.0,17.0,19,False,False,False,10.0,0,41561.0,20878.0,0.0,5000.0,1.0,394.0,0,89500,False,True,False,False
11423,4200000.0,60.0,3,2.52,9.0,43.3,2,False,False,False,6.3,5,14350.0,15945.0,0.0,5000.0,1.0,185.0,47,70000,True,False,False,False
11428,9890000.0,93.0,3,2.75,3.0,57.0,2,False,False,False,14.0,0,14870.0,10676.0,0.0,5000.0,1.0,652.0,0,106344,True,False,False,False
11429,7775417.0,84.6,3,2.75,27.0,49.74,17,False,False,False,11.78,0,45470.0,18194.0,0.0,5000.0,0.0,5000.0,215,91908,False,True,False,False
11430,85000000.0,145.7,3,3.36,5.0,87.23,5,False,False,False,20.31,1,28371.0,6917.0,2.0,165.0,2.0,500.0,0,583390,True,False,False,False
11431,6350000.0,77.0,4,2.5,9.0,57.0,4,False,False,False,10.0,1,12441.0,15033.0,0.0,5000.0,1.0,877.0,36,82467,True,False,False,False
11432,7600000.0,45.1,1,2.75,22.0,16.3,16,False,False,False,13.6,0,35742.0,15032.0,0.0,5000.0,0.0,5000.0,0,168514,True,False,False,False
11433,5280000.0,60.7,3,2.5,9.0,40.8,5,False,False,False,7.0,2,21602.0,16270.0,2.0,921.0,2.0,602.0,113,86985,True,False,False,False
11435,5353300.0,62.98,2,2.68,5.0,32.08,5,False,False,False,11.04,0,10031.0,24885.0,0.0,5000.0,0.0,5000.0,408,85000,False,True,False,False
11438,34979000.0,198.0,5,3.24,5.0,147.0,3,False,False,False,16.0,0,20767.0,1085.0,3.0,542.0,2.0,126.0,90,176661,False,False,True,False
11440,3690000.0,39.2,1,2.75,9.0,22.4,6,False,False,False,6.9,0,14365.0,13161.0,0.0,5000.0,2.0,893.0,62,94132,True,False,False,False
11441,4400000.0,36.8,1,2.65,24.0,26.0,20,False,False,False,10.0,4,12188.0,14779.0,0.0,5000.0,1.0,246.0,11,119565,True,False,False,False
11442,4900000.0,59.0,2,2.68,10.0,33.1,9,False,False,False,10.7,1,12005.0,17791.0,0.0,5000.0,0.0,5000.0,460,83050,False,True,False,False
11443,4350000.0,40.0,1,2.6,18.0,21.0,9,False,False,False,9.0,0,32946.0,13956.0,0.0,5000.0,1.0,810.0,254,108750,True,False,False,False
11444,9400000.0,94.0,2,2.75,5.0,30.6,5,False,False,False,21.0,0,36348.0,16650.0,0.0,5000.0,0.0,5000.0,21,100000,True,False,False,False
11445,4300000.0,46.0,2,2.5,9.0,30.0,9,False,False,False,6.0,0,49714.0,16057.0,0.0,5000.0,0.0,5000.0,131,93478,True,False,False,False
11448,5900000.0,43.5,1,2.8,24.0,16.5,18,False,False,False,14.6,0,44259.0,12886.0,1.0,742.0,0.0,5000.0,88,135632,True,False,False,False
11449,6800000.0,46.0,1,2.75,12.0,17.0,11,False,False,False,14.0,0,39946.0,10720.0,1.0,2102.0,3.0,303.0,234,147826,True,False,False,False
11450,6000000.0,85.3,3,2.75,19.0,47.9,16,False,False,False,11.9,2,34014.0,15178.0,0.0,5000.0,0.0,5000.0,60,70339,True,False,False,False
11453,7250000.0,75.0,2,3.06,7.0,35.0,4,False,False,False,25.0,0,27653.0,5581.0,1.0,612.0,0.0,5000.0,85,96666,True,False,False,False
11454,6000000.0,54.0,2,2.55,17.0,33.0,13,False,False,False,9.0,0,30010.0,14206.0,0.0,5000.0,0.0,5000.0,83,111111,True,False,False,False
11455,4600000.0,41.0,1,2.7,12.0,20.0,4,False,False,False,10.0,0,34781.0,12851.0,1.0,650.0,1.0,682.0,0,112195,True,False,False,False
11456,4500000.0,63.0,2,2.7,5.0,38.6,3,False,False,False,9.9,0,20388.0,19391.0,1.0,187.0,0.0,5000.0,71,71428,False,True,False,False
11459,7450000.0,55.7,2,2.6,25.0,30.3,7,False,False,False,11.2,2,45997.0,18721.0,0.0,5000.0,0.0,5000.0,61,133752,False,True,False,False
11461,5250000.0,36.6,1,3.0,9.0,21.0,4,False,False,False,7.9,1,32106.0,5065.0,0.0,5000.0,2.0,471.0,98,143442,True,False,False,False
11462,4500000.0,60.0,3,2.75,9.0,40.0,8,False,False,False,7.0,0,19181.0,12982.0,0.0,5000.0,0.0,5000.0,54,75000,True,False,False,False
11463,2100000.0,30.4,1,2.68,9.0,17.7,5,False,False,False,6.2,0,46894.0,50319.0,0.0,5000.0,1.0,642.0,29,69078,False,True,False,False
11464,3700000.0,32.0,1,2.5,5.0,17.0,3,False,False,False,6.0,0,31837.0,4765.0,2.0,281.0,1.0,1001.0,210,115625,False,False,False,True
11465,4990000.0,48.0,2,2.5,9.0,30.1,9,False,False,False,8.8,1,50943.0,13016.0,2.0,212.0,1.0,944.0,108,103958,True,False,False,False
11466,4990000.0,63.0,3,2.65,9.0,41.0,3,False,False,False,7.0,1,17075.0,16077.0,1.0,643.0,1.0,747.0,67,79206,True,False,False,False
11467,4900000.0,54.0,2,2.65,16.0,32.1,1,False,False,False,11.0,0,37970.0,12868.0,1.0,646.0,1.0,782.0,231,90740,True,False,False,False
11469,8500000.0,80.6,4,3.19,5.0,52.6,5,False,False,False,6.5,0,25809.0,4602.0,0.0,5000.0,1.0,953.0,72,105459,False,False,False,True
11470,2800000.0,30.0,1,2.75,9.0,15.0,4,False,False,False,7.0,0,25384.0,14261.0,0.0,5000.0,0.0,5000.0,12,93333,True,False,False,False
11471,5300000.0,42.7,2,2.75,12.0,27.4,11,False,False,False,6.8,0,44097.0,10584.0,2.0,130.0,1.0,644.0,0,124121,True,False,False,False
11472,5600000.0,48.0,2,2.8,13.0,34.5,3,False,False,False,18.0,2,46358.0,15966.0,0.0,5000.0,0.0,5000.0,93,116666,True,False,False,False
11473,6550000.0,55.0,2,2.82,3.0,25.5,1,False,False,False,10.6,0,24024.0,3856.0,0.0,5000.0,1.0,923.0,43,119090,False,False,False,True
11474,6100000.0,76.0,3,2.68,2.0,42.0,2,False,False,False,8.0,0,55453.0,18153.0,1.0,30.0,3.0,587.0,141,80263,False,True,False,False
11476,4100000.0,38.2,1,2.55,4.0,18.0,2,False,False,False,8.5,2,56555.0,33485.0,0.0,5000.0,1.0,697.0,344,107329,False,True,False,False
11477,3150000.0,43.0,2,2.75,5.0,27.6,1,False,False,False,5.7,0,21523.0,10663.0,1.0,365.0,0.0,5000.0,15,73255,True,False,False,False
11478,12250000.0,104.1,3,2.7,10.0,54.0,3,False,False,False,15.0,1,18198.0,15793.0,2.0,304.0,1.0,375.0,0,117675,True,False,False,False
11480,4090000.0,47.72,1,2.75,22.0,13.92,12,False,False,False,23.28,0,16795.0,15591.0,0.0,5000.0,1.0,936.0,20,85708,True,False,False,False
11481,25800000.0,127.21,3,3.0,9.0,67.9,7,False,False,False,16.8,1,25490.0,6597.0,1.0,543.0,0.0,5000.0,202,202814,True,False,False,False
11482,5790000.0,48.0,2,2.55,8.0,27.0,3,False,False,False,8.0,1,31775.0,4322.0,1.0,414.0,3.0,363.0,53,120625,False,False,False,True
11485,4550000.0,45.0,2,2.45,9.0,27.6,9,False,False,False,7.0,0,16084.0,14624.0,0.0,5000.0,0.0,5000.0,83,101111,True,False,False,False
11487,12400000.0,98.0,2,2.75,22.0,45.0,6,False,False,False,28.0,1,38850.0,12548.0,1.0,724.0,0.0,5000.0,90,126530,True,False,False,False
11488,2720000.0,37.6,1,2.53,8.0,18.4,1,False,False,False,8.1,0,25341.0,28765.0,0.0,5000.0,0.0,5000.0,160,72340,False,True,False,False
11489,6400000.0,72.6,3,2.6,12.0,45.0,4,False,False,False,8.2,0,27880.0,12138.0,1.0,638.0,1.0,593.0,39,88154,True,False,False,False
11490,6216981.0,50.0,1,2.75,10.0,21.0,6,False,False,False,11.0,0,23756.0,5384.0,1.0,2295.0,1.0,534.0,686,124339,True,False,False,False
11492,46424072.0,92.4,2,3.24,6.0,54.8,6,True,False,False,20.0,1,21860.0,318.0,2.0,160.0,3.0,569.0,1030,502425,False,False,True,False
11493,5200000.0,45.0,2,2.5,9.0,29.3,3,False,False,False,8.3,0,14792.0,8081.0,1.0,603.0,0.0,5000.0,64,115555,True,False,False,False
11494,7900000.0,72.0,2,2.8,25.0,38.0,10,False,False,False,13.0,2,51333.0,13056.0,0.0,5000.0,0.0,5000.0,140,109722,True,False,False,False
11495,4450000.0,40.9,1,2.6,14.0,16.5,7,False,False,False,12.9,1,32127.0,12719.0,0.0,5000.0,0.0,5000.0,558,108801,True,False,False,False
11499,14500000.0,97.8,3,2.55,4.0,68.8,2,False,False,False,13.1,0,14014.0,26167.0,1.0,609.0,0.0,5000.0,256,148261,False,True,False,False
11501,4800000.0,60.1,3,2.55,9.0,43.0,3,False,False,False,6.5,5,38177.0,10649.0,1.0,669.0,1.0,902.0,428,79866,True,False,False,False
11502,5280000.0,52.94,2,2.75,25.0,31.04,21,False,False,False,8.54,0,38786.0,15658.0,0.0,5000.0,0.0,5000.0,103,99735,True,False,False,False
11503,12400000.0,80.5,3,3.6,4.0,45.6,3,False,False,False,12.0,0,24917.0,5601.0,0.0,5000.0,0.0,5000.0,246,154037,True,False,False,False
11504,9650000.0,104.66,3,2.75,18.0,48.41,5,False,False,False,30.59,0,32158.0,8297.0,0.0,5000.0,1.0,564.0,20,92203,True,False,False,False
11505,3670000.0,38.5,1,2.65,12.0,16.4,2,False,False,False,9.8,0,19691.0,21403.0,0.0,5000.0,1.0,480.0,186,95324,False,True,False,False
11506,3400000.0,32.6,1,2.75,9.0,18.0,3,False,False,False,6.0,1,12477.0,11699.0,1.0,414.0,1.0,645.0,238,104294,True,False,False,False
11507,4300000.0,44.0,2,2.6,5.0,27.8,5,False,False,False,5.5,0,41865.0,9792.0,0.0,5000.0,0.0,5000.0,90,97727,True,False,False,False
11508,4100000.0,44.8,1,2.5,16.0,19.2,12,False,False,False,12.0,0,36791.0,10450.0,1.0,155.0,0.0,5000.0,109,91517,True,False,False,False
11509,7250000.0,81.0,3,2.7,16.0,47.0,16,False,False,False,15.0,2,19891.0,21603.0,0.0,5000.0,1.0,853.0,303,89506,False,True,False,False
11510,5950000.0,61.0,2,2.6,10.0,30.0,7,False,False,False,12.0,5,32831.0,13995.0,1.0,104.0,1.0,393.0,0,97540,True,False,False,False
11511,5200000.0,46.2,2,3.2,8.0,31.3,2,False,False,False,6.0,0,29034.0,7736.0,2.0,756.0,0.0,5000.0,133,112554,True,False,False,False
11513,5000000.0,48.0,2,2.75,9.0,27.0,8,False,False,False,7.5,0,10128.0,12247.0,2.0,633.0,1.0,878.0,47,104166,True,False,False,False
11514,4350000.0,33.7,1,2.75,9.0,15.5,8,False,False,False,9.5,0,16450.0,11555.0,1.0,686.0,0.0,5000.0,29,129080,True,False,False,False
11515,3450000.0,34.4,1,2.65,16.0,15.6,8,False,False,False,9.0,2,32969.0,14133.0,1.0,301.0,2.0,240.0,135,100290,True,False,False,False
11516,5300000.0,52.0,2,2.75,9.0,30.0,8,False,False,False,8.0,0,14305.0,13101.0,1.0,637.0,2.0,678.0,107,101923,True,False,False,False
11517,8800000.0,82.6,2,2.75,10.0,30.8,6,False,False,False,27.9,0,13598.0,16190.0,0.0,5000.0,0.0,5000.0,187,106537,True,False,False,False
11519,4400000.0,45.5,2,2.5,5.0,28.2,4,False,False,False,6.4,0,27271.0,8250.0,0.0,5000.0,0.0,5000.0,795,96703,True,False,False,False
11520,2800000.0,39.0,1,2.6,12.0,20.0,8,False,False,False,10.0,0,28458.0,34244.0,0.0,5000.0,2.0,700.0,40,71794,False,True,False,False
11521,5600000.0,62.0,3,2.55,12.0,40.0,10,False,False,False,7.0,1,50537.0,13367.0,2.0,395.0,1.0,543.0,68,90322,True,False,False,False
11524,6990000.0,67.0,2,2.75,18.0,33.9,8,False,False,False,13.0,2,15877.0,14673.0,0.0,5000.0,1.0,762.0,116,104328,True,False,False,False
11525,4350000.0,54.3,2,2.56,4.0,33.9,4,False,False,False,8.5,0,18865.0,31216.0,0.0,5000.0,0.0,5000.0,35,80110,False,True,False,False
11527,3290000.0,48.5,4,2.5,5.0,37.0,4,False,False,False,6.0,0,24703.0,30489.0,0.0,5000.0,1.0,619.0,148,67835,False,True,False,False
11528,16900000.0,110.0,2,3.3,4.0,66.0,3,False,False,False,13.0,0,23189.0,2036.0,3.0,208.0,3.0,568.0,0,153636,False,False,True,False
11530,29999000.0,118.0,3,3.2,8.0,84.0,3,False,False,False,12.0,0,32537.0,6589.0,0.0,5000.0,3.0,99.0,770,254228,True,False,False,False
11531,10700000.0,75.3,2,3.39,5.0,35.1,1,False,False,False,8.2,0,25047.0,5465.0,2.0,90.0,0.0,5000.0,4,142098,True,False,False,False
11534,5400000.0,55.0,3,2.75,5.0,41.0,1,False,False,False,6.0,1,11919.0,9967.0,1.0,612.0,1.0,712.0,0,98181,True,False,False,False
11535,4850000.0,42.3,1,2.8,19.0,20.0,11,False,False,False,10.8,0,10534.0,12437.0,1.0,284.0,1.0,653.0,193,114657,True,False,False,False
11536,3150000.0,37.1,1,2.6,15.0,18.1,3,False,False,False,7.8,1,45466.0,34297.0,1.0,524.0,0.0,5000.0,20,84905,False,True,False,False
